seed,DX,D_diff,time,error
10,0.11,5.0,0.58,0.40351120588772654
10,0.11,5.0,0.6,0.3975093113054293
10,0.11,5.0,0.62,0.387782070573207
10,0.11,5.0,0.64,0.3788498441031225
10,0.11,5.0,0.66,0.36983754305667627
10,0.11,5.0,0.68,0.3815210296111294
10,0.11,5.0,0.7000000000000001,0.3830077188065627
10,0.11,5.0,0.72,0.37591983651709754
10,0.11,5.0,0.74,0.3742544925462375
10,0.11,10.0,0.0,0.4531377003304571
10,0.11,10.0,0.02,0.4351519862972085
10,0.11,10.0,0.04,0.44598645496324046
10,0.11,10.0,0.06,0.4460862304691004
10,0.11,10.0,0.08,0.4357220889398573
10,0.11,10.0,0.1,0.43632188219900403
10,0.11,10.0,0.12,0.43122467158103556
10,0.11,10.0,0.14,0.4194907389973484
10,0.11,10.0,0.16,0.4284108214832045
10,0.11,10.0,0.18,0.4262099522625868
10,0.11,10.0,0.2,0.43914171870025326
10,0.11,10.0,0.22,0.4352638854692219
10,0.11,10.0,0.24,0.42030223943904627
10,0.11,10.0,0.26,0.4226378588722106
10,0.11,10.0,0.28,0.4124903134172367
10,0.11,10.0,0.3,0.4168628658753157
10,0.11,10.0,0.32,0.4138118568516482
10,0.11,10.0,0.34,0.4271985437899804
10,0.11,10.0,0.36,0.4257114383866321
10,0.11,10.0,0.38,0.42730383833968527
10,0.11,10.0,0.4,0.4234824620055718
10,0.11,10.0,0.42,0.4179002660557684
10,0.11,10.0,0.44,0.4093066704681433
10,0.11,10.0,0.46,0.42208543136103777
10,0.11,10.0,0.48,0.42321866203492536
10,0.11,10.0,0.5,0.41132959879061326
10,0.11,10.0,0.52,0.4053844987817988
10,0.11,10.0,0.54,0.4031786797174009
10,0.11,10.0,0.56,0.3999946333144109
10,0.11,10.0,0.58,0.3931683806935944
10,0.11,10.0,0.6,0.39056801395933743
10,0.11,10.0,0.62,0.3865545018240642
10,0.11,10.0,0.64,0.3926649889907624
10,0.11,10.0,0.66,0.3906339123565317
10,0.11,10.0,0.68,0.40419440590374206
10,0.11,10.0,0.7000000000000001,0.4074919084977815
10,0.11,10.0,0.72,0.4152245992373952
10,0.11,10.0,0.74,0.4044173037267964
10,0.11,15.0,0.0,0.422581133399852
10,0.11,15.0,0.02,0.43731905077916
10,0.11,15.0,0.04,0.4372752136785757
10,0.11,15.0,0.06,0.428027550763186
10,0.11,15.0,0.08,0.42699276295706573
10,0.11,15.0,0.1,0.4229000025483804
10,0.11,15.0,0.12,0.42019549680591994
10,0.11,15.0,0.14,0.42863617119798114
10,0.11,15.0,0.16,0.43138738162674994
10,0.11,15.0,0.18,0.42567247248299384
10,0.11,15.0,0.2,0.4201110518342208
10,0.11,15.0,0.22,0.41661589781805647
10,0.11,15.0,0.24,0.40915254899979137
10,0.11,15.0,0.26,0.4063221675190304
10,0.11,15.0,0.28,0.40234298756620296
10,0.11,15.0,0.3,0.39443690104153367
10,0.11,15.0,0.32,0.4036795606379205
10,0.11,15.0,0.34,0.4048588594917342
10,0.11,15.0,0.36,0.4078803976517136
10,0.11,15.0,0.38,0.41248838051672354
10,0.11,15.0,0.4,0.40259673229884757
10,0.11,15.0,0.42,0.4054556580397633
10,0.11,15.0,0.44,0.4049045851729831
10,0.11,15.0,0.46,0.4036264180711405
10,0.11,15.0,0.48,0.4004175071823832
10,0.11,15.0,0.5,0.3943760948723621
10,0.11,15.0,0.52,0.39074827822223634
10,0.11,15.0,0.54,0.3907097730680599
10,0.11,15.0,0.56,0.39137228674710695
10,0.11,15.0,0.58,0.3876283785456518
10,0.11,15.0,0.6,0.3869835740129339
10,0.11,15.0,0.62,0.3894226956436003
10,0.11,15.0,0.64,0.3868703246856992
10,0.11,15.0,0.66,0.3718649697086571
10,0.11,15.0,0.68,0.3591709565785436
10,0.11,15.0,0.7000000000000001,0.36934800480401264
10,0.11,15.0,0.72,0.3706539639702847
10,0.11,15.0,0.74,0.37113107466556094
10,0.11,20.0,0.0,0.4394156076400135
10,0.11,20.0,0.02,0.4128559857421958
10,0.11,20.0,0.04,0.4190865984129619
10,0.11,20.0,0.06,0.4127530012677135
10,0.11,20.0,0.08,0.4080096010503985
10,0.11,20.0,0.1,0.40184911052546063
10,0.11,20.0,0.12,0.4106361711487369
10,0.11,20.0,0.14,0.41036091093599386
10,0.11,20.0,0.16,0.3983102900988326
10,0.11,20.0,0.18,0.39266333685385874
10,0.11,20.0,0.2,0.3890629406563769
10,0.11,20.0,0.22,0.39135707500876177
10,0.11,20.0,0.24,0.37130972359830783
10,0.11,20.0,0.26,0.3738354446395678
10,0.11,20.0,0.28,0.38518755813040767
10,0.11,20.0,0.3,0.3793953096464342
10,0.11,20.0,0.32,0.3711563148939877
10,0.11,20.0,0.34,0.37804979664960425
10,0.11,20.0,0.36,0.38684502060187465
10,0.11,20.0,0.38,0.38084886901849374
10,0.11,20.0,0.4,0.38154547023962215
10,0.11,20.0,0.42,0.38504595936723834
10,0.11,20.0,0.44,0.3796024721964884
10,0.11,20.0,0.46,0.37901323605650106
10,0.11,20.0,0.48,0.37496952364641806
10,0.11,20.0,0.5,0.3781856191095793
10,0.11,20.0,0.52,0.38151801881618413
10,0.11,20.0,0.54,0.38926531454876073
10,0.11,20.0,0.56,0.394373056704403
10,0.11,20.0,0.58,0.39105245136642275
10,0.11,20.0,0.6,0.3896336387978181
10,0.11,20.0,0.62,0.3806359604590557
10,0.11,20.0,0.64,0.3724836679964586
10,0.11,20.0,0.66,0.3670921268253202
10,0.11,20.0,0.68,0.36494596947875807
10,0.11,20.0,0.7000000000000001,0.3785146521946615
10,0.11,20.0,0.72,0.36997022807679825
10,0.11,20.0,0.74,0.3655309914019552
10,0.11,25.0,0.0,0.46330050475187207
10,0.11,25.0,0.02,0.45598790438424
10,0.11,25.0,0.04,0.4440777851031899
10,0.11,25.0,0.06,0.4283098098673514
10,0.11,25.0,0.08,0.43248992956239013
10,0.11,25.0,0.1,0.4456124235683256
10,0.11,25.0,0.12,0.4359499508189154
10,0.11,25.0,0.14,0.4482930117461682
10,0.11,25.0,0.16,0.44889620684390774
10,0.11,25.0,0.18,0.441633730098991
10,0.11,25.0,0.2,0.44639005153268757
10,0.11,25.0,0.22,0.4449505113328796
10,0.11,25.0,0.24,0.45551503338026716
10,0.11,25.0,0.26,0.44142127157768773
10,0.11,25.0,0.28,0.43021528357697914
10,0.11,25.0,0.3,0.4403079686701389
10,0.11,25.0,0.32,0.4424347488201779
10,0.11,25.0,0.34,0.4265363781273303
10,0.11,25.0,0.36,0.42641664898064635
10,0.11,25.0,0.38,0.4320739148036451
10,0.11,25.0,0.4,0.42648998310709113
10,0.11,25.0,0.42,0.4186928800258676
10,0.11,25.0,0.44,0.4214632073929919
10,0.11,25.0,0.46,0.41833193705157595
10,0.11,25.0,0.48,0.41884943166789107
10,0.11,25.0,0.5,0.41789400691790496
10,0.11,25.0,0.52,0.4121169831697598
10,0.11,25.0,0.54,0.4036827855205985
10,0.11,25.0,0.56,0.3938752006444009
10,0.11,25.0,0.58,0.39904491212244114
10,0.11,25.0,0.6,0.3999854469219812
10,0.11,25.0,0.62,0.40075748531659555
10,0.11,25.0,0.64,0.41142595400809884
10,0.11,25.0,0.66,0.4151013849644492
10,0.11,25.0,0.68,0.4092937703675906
10,0.11,25.0,0.7000000000000001,0.410747949895603
10,0.11,25.0,0.72,0.4024820656031492
10,0.11,25.0,0.74,0.4030835220467692
10,0.11,30.0,0.0,0.4508614681347517
10,0.11,30.0,0.02,0.43937153748925206
10,0.11,30.0,0.04,0.44018555855263347
10,0.11,30.0,0.06,0.44671093826324754
10,0.11,30.0,0.08,0.44998744375047056
10,0.11,30.0,0.1,0.44275544918268644
10,0.11,30.0,0.12,0.44606254182522354
10,0.11,30.0,0.14,0.43661733930936963
10,0.11,30.0,0.16,0.4341802449607093
10,0.11,30.0,0.18,0.4368585259089147
10,0.11,30.0,0.2,0.436864557976308
10,0.11,30.0,0.22,0.4334130922124635
10,0.11,30.0,0.24,0.43538822929462
10,0.11,30.0,0.26,0.43302661758386596
10,0.11,30.0,0.28,0.4349580599122106
10,0.11,30.0,0.3,0.4273474964841349
10,0.11,30.0,0.32,0.4171730136800985
10,0.11,30.0,0.34,0.4263293970135339
10,0.11,30.0,0.36,0.4346439093415531
10,0.11,30.0,0.38,0.4285445981720648
10,0.11,30.0,0.4,0.4211834773125962
10,0.11,30.0,0.42,0.41409821267264274
10,0.11,30.0,0.44,0.4059010482862301
10,0.11,30.0,0.46,0.4037869183677833
10,0.11,30.0,0.48,0.40325088179685664
10,0.11,30.0,0.5,0.40253566496610044
10,0.11,30.0,0.52,0.4024930143840798
10,0.11,30.0,0.54,0.40243171300180525
10,0.11,30.0,0.56,0.4024130644145272
10,0.11,30.0,0.58,0.402390442323637
10,0.11,30.0,0.6,0.40233605373773085
10,0.11,30.0,0.62,0.40237027971413486
10,0.11,30.0,0.64,0.40240388870523414
10,0.11,30.0,0.66,0.40245486138889036
10,0.11,30.0,0.68,0.40249153557547734
10,0.11,30.0,0.7000000000000001,0.4016609338538233
10,0.11,30.0,0.72,0.4017974498726288
10,0.11,30.0,0.74,0.40204188838060795
10,0.11,40.0,0.0,0.4143929561749706
10,0.11,40.0,0.02,0.40173166215803274
10,0.11,40.0,0.04,0.40317145821784334
10,0.11,40.0,0.06,0.39494747367703775
10,0.11,40.0,0.08,0.39818475393598585
10,0.11,40.0,0.1,0.40339996877371753
10,0.11,40.0,0.12,0.41289853411117583
10,0.11,40.0,0.14,0.4283376784946891
10,0.11,40.0,0.16,0.4197324269457786
10,0.11,40.0,0.18,0.44086204752462405
10,0.11,40.0,0.2,0.4470902934755424
10,0.11,40.0,0.22,0.4530640680290657
10,0.11,40.0,0.24,0.45718096675803344
10,0.11,40.0,0.26,0.4617607731189492
10,0.11,40.0,0.28,0.4478712792747017
10,0.11,40.0,0.3,0.4376425551252142
10,0.11,40.0,0.32,0.4318359043878066
10,0.11,40.0,0.34,0.4474184910578463
10,0.11,40.0,0.36,0.4418508498398431
10,0.11,40.0,0.38,0.44383049011401604
10,0.11,40.0,0.4,0.43638713891357755
10,0.11,40.0,0.42,0.42905710386011714
10,0.11,40.0,0.44,0.4199686188288342
10,0.11,40.0,0.46,0.4162619424660363
10,0.11,40.0,0.48,0.43734681501794465
10,0.11,40.0,0.5,0.4445443778160667
10,0.11,40.0,0.52,0.4565597343371863
10,0.11,40.0,0.54,0.44295140069126576
10,0.11,40.0,0.56,0.43011911212740456
10,0.11,40.0,0.58,0.4196231742106797
10,0.11,40.0,0.6,0.4174338639578236
10,0.11,40.0,0.62,0.4195175054647144
10,0.11,40.0,0.64,0.4058412499756753
10,0.11,40.0,0.66,0.4062324547577623
10,0.11,40.0,0.68,0.4073374255819851
10,0.11,40.0,0.7000000000000001,0.40092030183346694
10,0.11,40.0,0.72,0.4159549254065809
10,0.11,40.0,0.74,0.4233771058465176
10,0.11,50.0,0.0,0.4270690566015119
10,0.11,50.0,0.02,0.43832306822217065
10,0.11,50.0,0.04,0.4231966918067503
10,0.11,50.0,0.06,0.4352721215098743
10,0.11,50.0,0.08,0.4401275128417599
10,0.11,50.0,0.1,0.4599271136119442
10,0.11,50.0,0.12,0.458980076547093
10,0.11,50.0,0.14,0.4682084875358684
10,0.11,50.0,0.16,0.49676882592023913
10,0.11,50.0,0.18,0.4867701774501065
10,0.11,50.0,0.2,0.47326767436393985
10,0.11,50.0,0.22,0.45115083061078076
10,0.11,50.0,0.24,0.47116071904217993
10,0.11,50.0,0.26,0.47008674979136067
10,0.11,50.0,0.28,0.47055206954403395
10,0.11,50.0,0.3,0.45899145459959123
10,0.11,50.0,0.32,0.4547843897900054
10,0.11,50.0,0.34,0.45147277864835106
10,0.11,50.0,0.36,0.4538780638382063
10,0.11,50.0,0.38,0.450940912874841
10,0.11,50.0,0.4,0.45807043819471605
10,0.11,50.0,0.42,0.46445148096018596
10,0.11,50.0,0.44,0.45875736172854703
10,0.11,50.0,0.46,0.45683365006939486
10,0.11,50.0,0.48,0.456909611502697
10,0.11,50.0,0.5,0.458509351445214
10,0.11,50.0,0.52,0.46032930387433363
10,0.11,50.0,0.54,0.4590111315579187
10,0.11,50.0,0.56,0.465092374812085
10,0.11,50.0,0.58,0.49292164579207437
10,0.11,50.0,0.6,0.46078453966749783
10,0.11,50.0,0.62,0.46279794554994075
10,0.11,50.0,0.64,0.46533061760127087
10,0.11,50.0,0.66,0.46181602944632794
10,0.11,50.0,0.68,0.46832424939931955
10,0.11,50.0,0.7000000000000001,0.46184092915381775
10,0.11,50.0,0.72,0.45634718640503014
10,0.11,50.0,0.74,0.4563857990933691
10,0.11,100.0,0.0,0.44067455521992427
10,0.11,100.0,0.02,0.4368681676394283
10,0.11,100.0,0.04,0.4312208638631409
10,0.11,100.0,0.06,0.4468535034527794
10,0.11,100.0,0.08,0.4378160379354019
10,0.11,100.0,0.1,0.4466849388077533
10,0.11,100.0,0.12,0.44965074298201957
10,0.11,100.0,0.14,0.46065248071882053
10,0.11,100.0,0.16,0.46378756374337216
10,0.11,100.0,0.18,0.4621564121213928
10,0.11,100.0,0.2,0.4628974752422935
10,0.11,100.0,0.22,0.4677033129380782
10,0.11,100.0,0.24,0.46334301560881996
10,0.11,100.0,0.26,0.469897539212817
10,0.11,100.0,0.28,0.4686512761159846
10,0.11,100.0,0.3,0.45439568502549416
10,0.11,100.0,0.32,0.4567805505279881
10,0.11,100.0,0.34,0.4658246277387062
10,0.11,100.0,0.36,0.4738278851147072
10,0.11,100.0,0.38,0.4653679706878359
10,0.11,100.0,0.4,0.47401159818021293
10,0.11,100.0,0.42,0.45520168180526766
10,0.11,100.0,0.44,0.46003942621430177
10,0.11,100.0,0.46,0.4571469071677484
10,0.11,100.0,0.48,0.4662362734926316
10,0.11,100.0,0.5,0.465436840416352
10,0.11,100.0,0.52,0.46631191695229823
10,0.11,100.0,0.54,0.46292191522609194
10,0.11,100.0,0.56,0.4597705599326679
10,0.11,100.0,0.58,0.46291544260522094
10,0.11,100.0,0.6,0.4496303477852816
10,0.11,100.0,0.62,0.45946933660737765
10,0.11,100.0,0.64,0.4560932968263692
10,0.11,100.0,0.66,0.4555129432285651
10,0.11,100.0,0.68,0.4582446556482897
10,0.11,100.0,0.7000000000000001,0.4635803324433927
10,0.11,100.0,0.72,0.4688019718173365
10,0.11,100.0,0.74,0.4699253919377577
11,0.11,0.0,0.0,0.47011697548151293
11,0.11,0.0,0.02,0.43898693524658744
11,0.11,0.0,0.04,0.42746685069324086
11,0.11,0.0,0.06,0.41933485861766767
11,0.11,0.0,0.08,0.41512115947968675
11,0.11,0.0,0.1,0.41893601568918054
11,0.11,0.0,0.12,0.41711526628746953
11,0.11,0.0,0.14,0.40469430001997164
11,0.11,0.0,0.16,0.42647398904998635
11,0.11,0.0,0.18,0.42580286489182384
11,0.11,0.0,0.2,0.41151152220344617
11,0.11,0.0,0.22,0.41835350973207397
11,0.11,0.0,0.24,0.4073622165051762
11,0.11,0.0,0.26,0.39407140079940667
11,0.11,0.0,0.28,0.41313951377558256
11,0.11,0.0,0.3,0.4192990626665917
11,0.11,0.0,0.32,0.4095378999401635
11,0.11,0.0,0.34,0.41792908533987655
11,0.11,0.0,0.36,0.42615446701899395
11,0.11,0.0,0.38,0.41186642680456487
11,0.11,0.0,0.4,0.4005864227175732
11,0.11,0.0,0.42,0.40612985351112985
11,0.11,0.0,0.44,0.40709899551150264
11,0.11,0.0,0.46,0.4071627486175488
11,0.11,0.0,0.48,0.398524672845271
11,0.11,0.0,0.5,0.4027320927721014
11,0.11,0.0,0.52,0.4116952496224306
11,0.11,0.0,0.54,0.4112350085663001
11,0.11,0.0,0.56,0.4118547785808647
11,0.11,0.0,0.58,0.4134095394397235
11,0.11,0.0,0.6,0.4122892714644414
11,0.11,0.0,0.62,0.4228796089602321
11,0.11,0.0,0.64,0.4172089597025405
11,0.11,0.0,0.66,0.41214595457742137
11,0.11,0.0,0.68,0.40862323740120743
11,0.11,0.0,0.7000000000000001,0.40886964299548306
11,0.11,0.0,0.72,0.41217927686361816
11,0.11,0.0,0.74,0.4108710916823229
11,0.11,5.0,0.0,0.4629649336689336
11,0.11,5.0,0.02,0.41605958437533547
11,0.11,5.0,0.04,0.4412776016451887
11,0.11,5.0,0.06,0.42369074948556895
11,0.11,5.0,0.08,0.4211215825718034
11,0.11,5.0,0.1,0.4327535764339112
11,0.11,5.0,0.12,0.42962458176801227
11,0.11,5.0,0.14,0.4179379744242467
11,0.11,5.0,0.16,0.41007292462853334
11,0.11,5.0,0.18,0.40650758970762113
11,0.11,5.0,0.2,0.4042422634113695
11,0.11,5.0,0.22,0.4007228072537162
11,0.11,5.0,0.24,0.3862201981144524
11,0.11,5.0,0.26,0.38671639920972334
11,0.11,5.0,0.28,0.3868022380688203
11,0.11,5.0,0.3,0.3840308293070085
11,0.11,5.0,0.32,0.3878568847026297
11,0.11,5.0,0.34,0.3851537556750034
11,0.11,5.0,0.36,0.38494621695436454
11,0.11,5.0,0.38,0.3929312821678089
11,0.11,5.0,0.4,0.3968469107102788
11,0.11,5.0,0.42,0.4007664988046275
11,0.11,5.0,0.44,0.41011988996796445
11,0.11,5.0,0.46,0.39899368080293457
11,0.11,5.0,0.48,0.3999452462479739
11,0.11,5.0,0.5,0.39542958558441943
11,0.11,5.0,0.52,0.39553772357910366
11,0.11,5.0,0.54,0.384430583613478
11,0.11,5.0,0.56,0.38142235194936813
11,0.11,5.0,0.58,0.3829624384627524
11,0.11,5.0,0.6,0.3765039616357111
11,0.11,5.0,0.62,0.36501426882884336
11,0.11,5.0,0.64,0.35733354106133774
11,0.11,5.0,0.66,0.3562474465554301
11,0.11,5.0,0.68,0.3538517153143031
11,0.11,5.0,0.7000000000000001,0.3589117355449262
11,0.11,5.0,0.72,0.359841961181403
11,0.11,5.0,0.74,0.36016142258049677
11,0.11,10.0,0.0,0.4830502019939986
11,0.11,10.0,0.02,0.46577836742452905
11,0.11,10.0,0.04,0.4521510367331871
11,0.11,10.0,0.06,0.4375788649844962
11,0.11,10.0,0.08,0.4191431015511238
11,0.11,10.0,0.1,0.4134009441538948
11,0.11,10.0,0.12,0.43312951433882063
11,0.11,10.0,0.14,0.44348714510380116
11,0.11,10.0,0.16,0.4438210171082293
11,0.11,10.0,0.18,0.4357893411247933
11,0.11,10.0,0.2,0.42951528103293635
11,0.11,10.0,0.22,0.4283730457936151
11,0.11,10.0,0.24,0.42592447635362585
11,0.11,10.0,0.26,0.4224291972866722
11,0.11,10.0,0.28,0.42248377692768285
11,0.11,10.0,0.3,0.41329580468061183
11,0.11,10.0,0.32,0.40774980332121946
11,0.11,10.0,0.34,0.4071109592017767
11,0.11,10.0,0.36,0.4105053526896058
11,0.11,10.0,0.38,0.4101034810344531
11,0.11,10.0,0.4,0.4080339426850985
11,0.11,10.0,0.42,0.40987744699778905
11,0.11,10.0,0.44,0.4106739884680833
