p,D,seed,DX,D_diff,time,error
0.0,0.0,12,0.07142857142857142,100.0,0.75,0.3368591323036386
0.0,0.0,12,0.08928571428571427,0.0,0.0,0.460293245256623
0.0,0.0,12,0.08928571428571427,0.0,0.01,0.429120745695354
0.0,0.0,12,0.08928571428571427,0.0,0.02,0.4519965413037252
0.0,0.0,12,0.08928571428571427,0.0,0.03,0.4318017167270686
0.0,0.0,12,0.08928571428571427,0.0,0.04,0.41667785869894713
0.0,0.0,12,0.08928571428571427,0.0,0.05,0.3918921661899808
0.0,0.0,12,0.08928571428571427,0.0,0.06,0.3732751285459782
0.0,0.0,12,0.08928571428571427,0.0,0.07,0.36251993350059897
0.0,0.0,12,0.08928571428571427,0.0,0.08,0.3521422747353054
0.0,0.0,12,0.08928571428571427,0.0,0.09,0.33870705143824376
0.0,0.0,12,0.08928571428571427,0.0,0.1,0.3308168607310331
0.0,0.0,12,0.08928571428571427,0.0,0.11,0.3281198834895143
0.0,0.0,12,0.08928571428571427,0.0,0.12,0.32366028232354566
0.0,0.0,12,0.08928571428571427,0.0,0.13,0.3141107759731974
0.0,0.0,12,0.08928571428571427,0.0,0.14,0.30625875406453107
0.0,0.0,12,0.08928571428571427,0.0,0.15,0.30158975405524646
0.0,0.0,12,0.08928571428571427,0.0,0.16,0.2979952280904349
0.0,0.0,12,0.08928571428571427,0.0,0.17,0.28613567186470823
0.0,0.0,12,0.08928571428571427,0.0,0.18,0.2798289377302085
0.0,0.0,12,0.08928571428571427,0.0,0.19,0.27555287660067074
0.0,0.0,12,0.08928571428571427,0.0,0.2,0.27563416728388307
0.0,0.0,12,0.08928571428571427,0.0,0.21,0.27479716159390605
0.0,0.0,12,0.08928571428571427,0.0,0.22,0.27655883405293735
0.0,0.0,12,0.08928571428571427,0.0,0.23,0.27514596884088477
0.0,0.0,12,0.08928571428571427,0.0,0.24,0.27226336670390716
0.0,0.0,12,0.08928571428571427,0.0,0.25,0.27065413952890477
0.0,0.0,12,0.08928571428571427,0.0,0.26,0.27257443721177294
0.0,0.0,12,0.08928571428571427,0.0,0.27,0.27079222047901563
0.0,0.0,12,0.08928571428571427,0.0,0.28,0.27125382754847466
0.0,0.0,12,0.08928571428571427,0.0,0.29,0.2629913028442651
0.0,0.0,12,0.08928571428571427,0.0,0.3,0.2606659063101965
0.0,0.0,12,0.08928571428571427,0.0,0.31,0.2586758835665837
0.0,0.0,12,0.08928571428571427,0.0,0.32,0.2520646437348013
0.0,0.0,12,0.08928571428571427,0.0,0.33,0.2528315957342765
0.0,0.0,12,0.08928571428571427,0.0,0.34,0.24984970783259583
0.0,0.0,12,0.08928571428571427,0.0,0.35000000000000003,0.24629007616310444
0.0,0.0,12,0.08928571428571427,0.0,0.36,0.24568680364742054
0.0,0.0,12,0.08928571428571427,0.0,0.37,0.2500296189408891
0.0,0.0,12,0.08928571428571427,0.0,0.38,0.2508419707374664
0.0,0.0,12,0.08928571428571427,0.0,0.39,0.2467212211528196
0.0,0.0,12,0.08928571428571427,0.0,0.4,0.24515658074599472
0.0,0.0,12,0.08928571428571427,0.0,0.41000000000000003,0.24891656327944564
0.0,0.0,12,0.08928571428571427,0.0,0.42,0.2486210080197064
0.0,0.0,12,0.08928571428571427,0.0,0.43,0.25282008949452134
0.0,0.0,12,0.08928571428571427,0.0,0.44,0.24978506047893784
0.0,0.0,12,0.08928571428571427,0.0,0.45,0.24501985465337006
0.0,0.0,12,0.08928571428571427,0.0,0.46,0.24843474317552283
0.0,0.0,12,0.08928571428571427,0.0,0.47000000000000003,0.24469900294087144
0.0,0.0,12,0.08928571428571427,0.0,0.48,0.24461939276390088
0.0,0.0,12,0.08928571428571427,0.0,0.49,0.24439072990938837
0.0,0.0,12,0.08928571428571427,0.0,0.5,0.24041734169000645
0.0,0.0,12,0.08928571428571427,0.0,0.51,0.24076708546901499
0.0,0.0,12,0.08928571428571427,0.0,0.52,0.24100496384051467
0.0,0.0,12,0.08928571428571427,0.0,0.53,0.23593338214372458
0.0,0.0,12,0.08928571428571427,0.0,0.54,0.23478825692131147
0.0,0.0,12,0.08928571428571427,0.0,0.55,0.2304579474495702
0.0,0.0,12,0.08928571428571427,0.0,0.56,0.228264962119113
0.0,0.0,12,0.08928571428571427,0.0,0.5700000000000001,0.2251365899301521
0.0,0.0,12,0.08928571428571427,0.0,0.58,0.22647822189893804
0.0,0.0,12,0.08928571428571427,0.0,0.59,0.22822388385158715
0.0,0.0,12,0.08928571428571427,0.0,0.6,0.22497251470181126
0.0,0.0,12,0.08928571428571427,0.0,0.61,0.22653708172193776
0.0,0.0,12,0.08928571428571427,0.0,0.62,0.22611387111368145
0.0,0.0,12,0.08928571428571427,0.0,0.63,0.22574344234893792
0.0,0.0,12,0.08928571428571427,0.0,0.64,0.22513949732931607
0.0,0.0,12,0.08928571428571427,0.0,0.65,0.22433294144293567
0.0,0.0,12,0.08928571428571427,0.0,0.66,0.22258110647215634
0.0,0.0,12,0.08928571428571427,0.0,0.67,0.22478062729026269
0.0,0.0,12,0.08928571428571427,0.0,0.68,0.22688660564563456
0.0,0.0,12,0.08928571428571427,0.0,0.6900000000000001,0.23184830024146014
0.0,0.0,12,0.08928571428571427,0.0,0.7000000000000001,0.23399498168381586
0.0,0.0,12,0.08928571428571427,0.0,0.71,0.2345520745546022
0.0,0.0,12,0.08928571428571427,0.0,0.72,0.23550183218424076
0.0,0.0,12,0.08928571428571427,0.0,0.73,0.23789400050798643
0.0,0.0,12,0.08928571428571427,0.0,0.74,0.2389551346434477
0.0,0.0,12,0.08928571428571427,0.0,0.75,0.2375075408995462
0.0,0.0,12,0.08928571428571427,5.0,0.0,0.45228729775778354
0.0,0.0,12,0.08928571428571427,5.0,0.01,0.3951508981746084
0.0,0.0,12,0.08928571428571427,5.0,0.02,0.3630266874892404
0.0,0.0,12,0.08928571428571427,5.0,0.03,0.35220526483937226
0.0,0.0,12,0.08928571428571427,5.0,0.04,0.3451549397977269
0.0,0.0,12,0.08928571428571427,5.0,0.05,0.35187846984655535
0.0,0.0,12,0.08928571428571427,5.0,0.06,0.34676022890098473
0.0,0.0,12,0.08928571428571427,5.0,0.07,0.33298333160923904
0.0,0.0,12,0.08928571428571427,5.0,0.08,0.3298913126562698
0.0,0.0,12,0.08928571428571427,5.0,0.09,0.3235473395723211
0.0,0.0,12,0.08928571428571427,5.0,0.1,0.303969081985926
0.0,0.0,12,0.08928571428571427,5.0,0.11,0.29829056663523024
0.0,0.0,12,0.08928571428571427,5.0,0.12,0.28811972796505125
0.0,0.0,12,0.08928571428571427,5.0,0.13,0.28997593116687964
0.0,0.0,12,0.08928571428571427,5.0,0.14,0.28795255747969156
0.0,0.0,12,0.08928571428571427,5.0,0.15,0.28691190233242225
0.0,0.0,12,0.08928571428571427,5.0,0.16,0.28021456996248795
0.0,0.0,12,0.08928571428571427,5.0,0.17,0.265576563879779
0.0,0.0,12,0.08928571428571427,5.0,0.18,0.26887260444946953
0.0,0.0,12,0.08928571428571427,5.0,0.19,0.2733385537971621
0.0,0.0,12,0.08928571428571427,5.0,0.2,0.26340600513609974
0.0,0.0,12,0.08928571428571427,5.0,0.21,0.2534571053728384
0.0,0.0,12,0.08928571428571427,5.0,0.22,0.24864958466453477
0.0,0.0,12,0.08928571428571427,5.0,0.23,0.2473418313109118
0.0,0.0,12,0.08928571428571427,5.0,0.24,0.24954493227648705
0.0,0.0,12,0.08928571428571427,5.0,0.25,0.24131493248278224
0.0,0.0,12,0.08928571428571427,5.0,0.26,0.2460841914342366
0.0,0.0,12,0.08928571428571427,5.0,0.27,0.2560100744420565
0.0,0.0,12,0.08928571428571427,5.0,0.28,0.2429951861939064
0.0,0.0,12,0.08928571428571427,5.0,0.29,0.23442574602278685
0.0,0.0,12,0.08928571428571427,5.0,0.3,0.2348155983934357
0.0,0.0,12,0.08928571428571427,5.0,0.31,0.2387379874218954
0.0,0.0,12,0.08928571428571427,5.0,0.32,0.23132502929295015
0.0,0.0,12,0.08928571428571427,5.0,0.33,0.2284597974629474
0.0,0.0,12,0.08928571428571427,5.0,0.34,0.2210942363996392
0.0,0.0,12,0.08928571428571427,5.0,0.35000000000000003,0.21498393980255862
0.0,0.0,12,0.08928571428571427,5.0,0.36,0.2129810537490977
0.0,0.0,12,0.08928571428571427,5.0,0.37,0.20894654008340102
0.0,0.0,12,0.08928571428571427,5.0,0.38,0.20768975437767234
0.0,0.0,12,0.08928571428571427,5.0,0.39,0.21131305552141924
0.0,0.0,12,0.08928571428571427,5.0,0.4,0.21631246339780624
0.0,0.0,12,0.08928571428571427,5.0,0.41000000000000003,0.223248249746081
0.0,0.0,12,0.08928571428571427,5.0,0.42,0.22427713540697128
0.0,0.0,12,0.08928571428571427,5.0,0.43,0.21677334869610101
0.0,0.0,12,0.08928571428571427,5.0,0.44,0.21143448237002818
0.0,0.0,12,0.08928571428571427,5.0,0.45,0.20976477559697068
0.0,0.0,12,0.08928571428571427,5.0,0.46,0.21211836808020604
0.0,0.0,12,0.08928571428571427,5.0,0.47000000000000003,0.21429348373741813
0.0,0.0,12,0.08928571428571427,5.0,0.48,0.2140498364380026
0.0,0.0,12,0.08928571428571427,5.0,0.49,0.2133326162392674
0.0,0.0,12,0.08928571428571427,5.0,0.5,0.20917111899045487
0.0,0.0,12,0.08928571428571427,5.0,0.51,0.21304826341997335
0.0,0.0,12,0.08928571428571427,5.0,0.52,0.21267130350013772
0.0,0.0,12,0.08928571428571427,5.0,0.53,0.22161196343268116
0.0,0.0,12,0.08928571428571427,5.0,0.54,0.22418555488412378
0.0,0.0,12,0.08928571428571427,5.0,0.55,0.21883474180646217
0.0,0.0,12,0.08928571428571427,5.0,0.56,0.21363160433131148
0.0,0.0,12,0.08928571428571427,5.0,0.5700000000000001,0.21791562983999083
0.0,0.0,12,0.08928571428571427,5.0,0.58,0.21486083462540903
0.0,0.0,12,0.08928571428571427,5.0,0.59,0.213276747187599
0.0,0.0,12,0.08928571428571427,5.0,0.6,0.23548071513922725
0.0,0.0,12,0.08928571428571427,5.0,0.61,0.23736229958684707
0.0,0.0,12,0.08928571428571427,5.0,0.62,0.23065532050365065
0.0,0.0,12,0.08928571428571427,5.0,0.63,0.22067287173231798
0.0,0.0,12,0.08928571428571427,5.0,0.64,0.2317400152579207
0.0,0.0,12,0.08928571428571427,5.0,0.65,0.246273438619926
0.0,0.0,12,0.08928571428571427,5.0,0.66,0.24318275581853557
0.0,0.0,12,0.08928571428571427,5.0,0.67,0.24368687797779107
0.0,0.0,12,0.08928571428571427,5.0,0.68,0.24137612461994531
0.0,0.0,12,0.08928571428571427,5.0,0.6900000000000001,0.2407159262580582
0.0,0.0,12,0.08928571428571427,5.0,0.7000000000000001,0.24003916354772253
0.0,0.0,12,0.08928571428571427,5.0,0.71,0.24241568962080762
0.0,0.0,12,0.08928571428571427,5.0,0.72,0.24632377783464718
0.0,0.0,12,0.08928571428571427,5.0,0.73,0.2386138611826636
0.0,0.0,12,0.08928571428571427,5.0,0.74,0.2353953472473167
0.0,0.0,12,0.08928571428571427,5.0,0.75,0.2337140861684719
0.0,0.0,12,0.08928571428571427,10.0,0.0,0.43412384356851325
0.0,0.0,12,0.08928571428571427,10.0,0.01,0.40081391163117175
0.0,0.0,12,0.08928571428571427,10.0,0.02,0.3833812226451692
0.0,0.0,12,0.08928571428571427,10.0,0.03,0.3554795821479955
0.0,0.0,12,0.08928571428571427,10.0,0.04,0.34182244299081754
0.0,0.0,12,0.08928571428571427,10.0,0.05,0.33066092899487876
0.0,0.0,12,0.08928571428571427,10.0,0.06,0.32430261608838706
0.0,0.0,12,0.08928571428571427,10.0,0.07,0.32188166719095024
0.0,0.0,12,0.08928571428571427,10.0,0.08,0.3197557048641983
0.0,0.0,12,0.08928571428571427,10.0,0.09,0.31927041151834296
0.0,0.0,12,0.08928571428571427,10.0,0.1,0.3196993447297445
0.0,0.0,12,0.08928571428571427,10.0,0.11,0.31393159754385747
0.0,0.0,12,0.08928571428571427,10.0,0.12,0.30517731119508945
0.0,0.0,12,0.08928571428571427,10.0,0.13,0.296606127777632
0.0,0.0,12,0.08928571428571427,10.0,0.14,0.30114082492318456
0.0,0.0,12,0.08928571428571427,10.0,0.15,0.30060673331195975
0.0,0.0,12,0.08928571428571427,10.0,0.16,0.2993916723872192
0.0,0.0,12,0.08928571428571427,10.0,0.17,0.3007899159983042
0.0,0.0,12,0.08928571428571427,10.0,0.18,0.2885034212099217
0.0,0.0,12,0.08928571428571427,10.0,0.19,0.27625917057899974
0.0,0.0,12,0.08928571428571427,10.0,0.2,0.27285448534339923
0.0,0.0,12,0.08928571428571427,10.0,0.21,0.27041817948058733
0.0,0.0,12,0.08928571428571427,10.0,0.22,0.2723175646685058
0.0,0.0,12,0.08928571428571427,10.0,0.23,0.2706887543183187
0.0,0.0,12,0.08928571428571427,10.0,0.24,0.2681240088377106
0.0,0.0,12,0.08928571428571427,10.0,0.25,0.26633835442876247
0.0,0.0,12,0.08928571428571427,10.0,0.26,0.26502525196370413
0.0,0.0,12,0.08928571428571427,10.0,0.27,0.26668602871964264
0.0,0.0,12,0.08928571428571427,10.0,0.28,0.2681160003986496
0.0,0.0,12,0.08928571428571427,10.0,0.29,0.27016121592755343
0.0,0.0,12,0.08928571428571427,10.0,0.3,0.26832330939717036
0.0,0.0,12,0.08928571428571427,10.0,0.31,0.2645203769428915
0.0,0.0,12,0.08928571428571427,10.0,0.32,0.2665330962595327
0.0,0.0,12,0.08928571428571427,10.0,0.33,0.2650597129320949
0.0,0.0,12,0.08928571428571427,10.0,0.34,0.261631435426431
0.0,0.0,12,0.08928571428571427,10.0,0.35000000000000003,0.2558023290077759
0.0,0.0,12,0.08928571428571427,10.0,0.36,0.24774933331241944
0.0,0.0,12,0.08928571428571427,10.0,0.37,0.24353886706378966
0.0,0.0,12,0.08928571428571427,10.0,0.38,0.250510173956542
0.0,0.0,12,0.08928571428571427,10.0,0.39,0.2528077034619316
0.0,0.0,12,0.08928571428571427,10.0,0.4,0.2502468549394546
0.0,0.0,12,0.08928571428571427,10.0,0.41000000000000003,0.25528265413305296
0.0,0.0,12,0.08928571428571427,10.0,0.42,0.2572799387492824
0.0,0.0,12,0.08928571428571427,10.0,0.43,0.25678783108704506
0.0,0.0,12,0.08928571428571427,10.0,0.44,0.2584240357363857
0.0,0.0,12,0.08928571428571427,10.0,0.45,0.26429167475557513
0.0,0.0,12,0.08928571428571427,10.0,0.46,0.2600551037758346
0.0,0.0,12,0.08928571428571427,10.0,0.47000000000000003,0.2571596142005395
0.0,0.0,12,0.08928571428571427,10.0,0.48,0.25587282747455514
0.0,0.0,12,0.08928571428571427,10.0,0.49,0.24943759602662732
0.0,0.0,12,0.08928571428571427,10.0,0.5,0.2468904578189481
0.0,0.0,12,0.08928571428571427,10.0,0.51,0.2456155494028489
0.0,0.0,12,0.08928571428571427,10.0,0.52,0.24491572893949354
0.0,0.0,12,0.08928571428571427,10.0,0.53,0.24359858948497276
0.0,0.0,12,0.08928571428571427,10.0,0.54,0.2448866682643736
0.0,0.0,12,0.08928571428571427,10.0,0.55,0.2498646160191215
0.0,0.0,12,0.08928571428571427,10.0,0.56,0.2473037854729267
0.0,0.0,12,0.08928571428571427,10.0,0.5700000000000001,0.24409026502311357
0.0,0.0,12,0.08928571428571427,10.0,0.58,0.23974211142527985
0.0,0.0,12,0.08928571428571427,10.0,0.59,0.2445529385845874
0.0,0.0,12,0.08928571428571427,10.0,0.6,0.24672250046675476
0.0,0.0,12,0.08928571428571427,10.0,0.61,0.2415933451676672
0.0,0.0,12,0.08928571428571427,10.0,0.62,0.24058180809966212
0.0,0.0,12,0.08928571428571427,10.0,0.63,0.23502963990149753
0.0,0.0,12,0.08928571428571427,10.0,0.64,0.23793684938732218
0.0,0.0,12,0.08928571428571427,10.0,0.65,0.23606655153038728
0.0,0.0,12,0.08928571428571427,10.0,0.66,0.24517538697844152
0.0,0.0,12,0.08928571428571427,10.0,0.67,0.25343601762998397
0.0,0.0,12,0.08928571428571427,10.0,0.68,0.2587540468468888
0.0,0.0,12,0.08928571428571427,10.0,0.6900000000000001,0.26981442443259684
0.0,0.0,12,0.08928571428571427,10.0,0.7000000000000001,0.26297832456527487
0.0,0.0,12,0.08928571428571427,10.0,0.71,0.2534718877248464
0.0,0.0,12,0.08928571428571427,10.0,0.72,0.25238839023264203
0.0,0.0,12,0.08928571428571427,10.0,0.73,0.2493791947241618
0.0,0.0,12,0.08928571428571427,10.0,0.74,0.2558616706130382
0.0,0.0,12,0.08928571428571427,10.0,0.75,0.25240226178915937
0.0,0.0,12,0.08928571428571427,15.0,0.0,0.388372154680591
0.0,0.0,12,0.08928571428571427,15.0,0.01,0.38286920827108356
0.0,0.0,12,0.08928571428571427,15.0,0.02,0.3696717090055607
0.0,0.0,12,0.08928571428571427,15.0,0.03,0.3423625491088206
0.0,0.0,12,0.08928571428571427,15.0,0.04,0.3316247998193912
0.0,0.0,12,0.08928571428571427,15.0,0.05,0.3376612396359797
0.0,0.0,12,0.08928571428571427,15.0,0.06,0.3203889721076997
0.0,0.0,12,0.08928571428571427,15.0,0.07,0.2894119227039342
0.0,0.0,12,0.08928571428571427,15.0,0.08,0.2848238025728127
0.0,0.0,12,0.08928571428571427,15.0,0.09,0.2895712214714816
0.0,0.0,12,0.08928571428571427,15.0,0.1,0.2891409626394403
0.0,0.0,12,0.08928571428571427,15.0,0.11,0.28270765458605607
0.0,0.0,12,0.08928571428571427,15.0,0.12,0.2890398057600969
0.0,0.0,12,0.08928571428571427,15.0,0.13,0.2793911451015848
0.0,0.0,12,0.08928571428571427,15.0,0.14,0.277780936088677
0.0,0.0,12,0.08928571428571427,15.0,0.15,0.28532047742990796
0.0,0.0,12,0.08928571428571427,15.0,0.16,0.2781526276633383
0.0,0.0,12,0.08928571428571427,15.0,0.17,0.2638351752606654
0.0,0.0,12,0.08928571428571427,15.0,0.18,0.2571436573172601
0.0,0.0,12,0.08928571428571427,15.0,0.19,0.2536663940864526
0.0,0.0,12,0.08928571428571427,15.0,0.2,0.25587657619594256
0.0,0.0,12,0.08928571428571427,15.0,0.21,0.252726800007431
0.0,0.0,12,0.08928571428571427,15.0,0.22,0.2526359234971182
0.0,0.0,12,0.08928571428571427,15.0,0.23,0.252696071087712
0.0,0.0,12,0.08928571428571427,15.0,0.24,0.2544092586495746
0.0,0.0,12,0.08928571428571427,15.0,0.25,0.2537938434744299
0.0,0.0,12,0.08928571428571427,15.0,0.26,0.25002641837531614
0.0,0.0,12,0.08928571428571427,15.0,0.27,0.24547176573106794
0.0,0.0,12,0.08928571428571427,15.0,0.28,0.24744795491711705
0.0,0.0,12,0.08928571428571427,15.0,0.29,0.24815795428053183
0.0,0.0,12,0.08928571428571427,15.0,0.3,0.2447236294113585
0.0,0.0,12,0.08928571428571427,15.0,0.31,0.24108888780393423
0.0,0.0,12,0.08928571428571427,15.0,0.32,0.23940028186806736
0.0,0.0,12,0.08928571428571427,15.0,0.33,0.23847575945224284
0.0,0.0,12,0.08928571428571427,15.0,0.34,0.2370727768749364
0.0,0.0,12,0.08928571428571427,15.0,0.35000000000000003,0.23981045029730766
0.0,0.0,12,0.08928571428571427,15.0,0.36,0.23177567942904806
0.0,0.0,12,0.08928571428571427,15.0,0.37,0.22993015915370585
0.0,0.0,12,0.08928571428571427,15.0,0.38,0.23045910053711177
0.0,0.0,12,0.08928571428571427,15.0,0.39,0.22814901795081652
0.0,0.0,12,0.08928571428571427,15.0,0.4,0.23043271385573158
0.0,0.0,12,0.08928571428571427,15.0,0.41000000000000003,0.2324028287743289
0.0,0.0,12,0.08928571428571427,15.0,0.42,0.22994805668103913
0.0,0.0,12,0.08928571428571427,15.0,0.43,0.22734723857142503
0.0,0.0,12,0.08928571428571427,15.0,0.44,0.23375365879271437
0.0,0.0,12,0.08928571428571427,15.0,0.45,0.23733441674744232
0.0,0.0,12,0.08928571428571427,15.0,0.46,0.2299584559424788
0.0,0.0,12,0.08928571428571427,15.0,0.47000000000000003,0.22576926202474867
0.0,0.0,12,0.08928571428571427,15.0,0.48,0.2279373370792261
0.0,0.0,12,0.08928571428571427,15.0,0.49,0.2258183733332111
0.0,0.0,12,0.08928571428571427,15.0,0.5,0.22289636220526726
0.0,0.0,12,0.08928571428571427,15.0,0.51,0.22484368733695403
0.0,0.0,12,0.08928571428571427,15.0,0.52,0.2225225155305122
0.0,0.0,12,0.08928571428571427,15.0,0.53,0.22120617487991626
0.0,0.0,12,0.08928571428571427,15.0,0.54,0.21545297167322106
0.0,0.0,12,0.08928571428571427,15.0,0.55,0.2133838128195293
0.0,0.0,12,0.08928571428571427,15.0,0.56,0.21618088806347124
0.0,0.0,12,0.08928571428571427,15.0,0.5700000000000001,0.22228664866277031
0.0,0.0,12,0.08928571428571427,15.0,0.58,0.2217627119061759
0.0,0.0,12,0.08928571428571427,15.0,0.59,0.22168263770015534
0.0,0.0,12,0.08928571428571427,15.0,0.6,0.21911646200333515
0.0,0.0,12,0.08928571428571427,15.0,0.61,0.21619321198013383
0.0,0.0,12,0.08928571428571427,15.0,0.62,0.21548533077974316
0.0,0.0,12,0.08928571428571427,15.0,0.63,0.21728870913282394
0.0,0.0,12,0.08928571428571427,15.0,0.64,0.22156709574774774
0.0,0.0,12,0.08928571428571427,15.0,0.65,0.2183208824010284
0.0,0.0,12,0.08928571428571427,15.0,0.66,0.21956297540751601
0.0,0.0,12,0.08928571428571427,15.0,0.67,0.22159582494229163
0.0,0.0,12,0.08928571428571427,15.0,0.68,0.22230606635358174
0.0,0.0,12,0.08928571428571427,15.0,0.6900000000000001,0.22435040768513118
0.0,0.0,12,0.08928571428571427,15.0,0.7000000000000001,0.2246648097245837
0.0,0.0,12,0.08928571428571427,15.0,0.71,0.22775654848723764
0.0,0.0,12,0.08928571428571427,15.0,0.72,0.22789075989982488
0.0,0.0,12,0.08928571428571427,15.0,0.73,0.22623790644355546
0.0,0.0,12,0.08928571428571427,15.0,0.74,0.21597424379485075
0.0,0.0,12,0.08928571428571427,15.0,0.75,0.22058469669302433
0.0,0.0,12,0.08928571428571427,20.0,0.0,0.4778197146080219
0.0,0.0,12,0.08928571428571427,20.0,0.01,0.416874431681296
0.0,0.0,12,0.08928571428571427,20.0,0.02,0.3831604514699036
0.0,0.0,12,0.08928571428571427,20.0,0.03,0.36494324479926393
0.0,0.0,12,0.08928571428571427,20.0,0.04,0.34054900665601445
0.0,0.0,12,0.08928571428571427,20.0,0.05,0.32676129145032606
0.0,0.0,12,0.08928571428571427,20.0,0.06,0.3328862541210755
0.0,0.0,12,0.08928571428571427,20.0,0.07,0.3218312015210948
0.0,0.0,12,0.08928571428571427,20.0,0.08,0.3120984830678866
0.0,0.0,12,0.08928571428571427,20.0,0.09,0.28971899482729946
0.0,0.0,12,0.08928571428571427,20.0,0.1,0.28433000115998003
0.0,0.0,12,0.08928571428571427,20.0,0.11,0.2866632576442207
0.0,0.0,12,0.08928571428571427,20.0,0.12,0.27862046903274695
0.0,0.0,12,0.08928571428571427,20.0,0.13,0.2754125132239859
0.0,0.0,12,0.08928571428571427,20.0,0.14,0.2839326949870895
0.0,0.0,12,0.08928571428571427,20.0,0.15,0.2953552876282528
0.0,0.0,12,0.08928571428571427,20.0,0.16,0.2932814041145813
0.0,0.0,12,0.08928571428571427,20.0,0.17,0.28628494062762655
0.0,0.0,12,0.08928571428571427,20.0,0.18,0.28135223402190923
0.0,0.0,12,0.08928571428571427,20.0,0.19,0.28196681833716203
0.0,0.0,12,0.08928571428571427,20.0,0.2,0.28462564201680873
0.0,0.0,12,0.08928571428571427,20.0,0.21,0.2820623677185179
0.0,0.0,12,0.08928571428571427,20.0,0.22,0.27387755807036146
0.0,0.0,12,0.08928571428571427,20.0,0.23,0.2705637027811056
0.0,0.0,12,0.08928571428571427,20.0,0.24,0.26348391510952623
