seed,DX,D_diff,time,error,mean
13,0.15,100.0,0.48,0.4143876331148727,0.41183497611122055
13,0.15,100.0,0.5,0.4130815523740414,0.41183497611122055
13,0.15,100.0,0.52,0.418260851623366,0.41183497611122055
13,0.15,100.0,0.54,0.4165908234478293,0.41183497611122055
13,0.15,100.0,0.56,0.408028893120947,0.41183497611122055
13,0.15,100.0,0.58,0.3986681673740334,0.41183497611122055
13,0.15,100.0,0.6,0.3939818367192782,0.41183497611122055
13,0.15,100.0,0.62,0.3861286310036562,0.41183497611122055
13,0.15,100.0,0.64,0.3838572265549805,0.41183497611122055
13,0.15,100.0,0.66,0.3945785041208202,0.41183497611122055
13,0.15,100.0,0.68,0.3950691188858429,0.41183497611122055
13,0.15,100.0,0.7000000000000001,0.4065334827630991,0.41183497611122055
13,0.15,100.0,0.72,0.4069827674688917,0.41183497611122055
13,0.15,100.0,0.74,0.400509762165874,0.41183497611122055
14,0.15,0.0,0.0,0.3985671477210883,0.3268796976799442
14,0.15,0.0,0.02,0.3829384255507442,0.3268796976799442
14,0.15,0.0,0.04,0.36234544957469,0.3268796976799442
14,0.15,0.0,0.06,0.3511197889692963,0.3268796976799442
14,0.15,0.0,0.08,0.3285022176444331,0.3268796976799442
14,0.15,0.0,0.1,0.3287123660201927,0.3268796976799442
14,0.15,0.0,0.12,0.3156946034213518,0.3268796976799442
14,0.15,0.0,0.14,0.3143892968446297,0.3268796976799442
14,0.15,0.0,0.16,0.3166182608942426,0.3268796976799442
14,0.15,0.0,0.18,0.3158476762827334,0.3268796976799442
14,0.15,0.0,0.2,0.3143114958411983,0.3268796976799442
14,0.15,0.0,0.22,0.3116499782253378,0.3268796976799442
14,0.15,0.0,0.24,0.3042313918933153,0.3268796976799442
14,0.15,0.0,0.26,0.3034717217860426,0.3268796976799442
14,0.15,0.0,0.28,0.3069361698309087,0.3268796976799442
14,0.15,0.0,0.3,0.3108900739935735,0.3268796976799442
14,0.15,0.0,0.32,0.3116682586580173,0.3268796976799442
14,0.15,0.0,0.34,0.3063115080424236,0.3268796976799442
14,0.15,0.0,0.36,0.3059703443749922,0.3268796976799442
14,0.15,0.0,0.38,0.3066763463805695,0.3268796976799442
14,0.15,0.0,0.4,0.3097478186650403,0.3268796976799442
14,0.15,0.0,0.42,0.3062922526713716,0.3268796976799442
14,0.15,0.0,0.44,0.3103705066096571,0.3268796976799442
14,0.15,0.0,0.46,0.3154699085094697,0.3268796976799442
14,0.15,0.0,0.48,0.3219634451465173,0.3268796976799442
14,0.15,0.0,0.5,0.3215507721951831,0.3268796976799442
14,0.15,0.0,0.52,0.3249711460985434,0.3268796976799442
14,0.15,0.0,0.54,0.322083579774261,0.3268796976799442
14,0.15,0.0,0.56,0.3195964251337532,0.3268796976799442
14,0.15,0.0,0.58,0.3185863778177912,0.3268796976799442
14,0.15,0.0,0.6,0.3169635603803889,0.3268796976799442
14,0.15,0.0,0.62,0.3167708721295771,0.3268796976799442
14,0.15,0.0,0.64,0.3149152472583529,0.3268796976799442
14,0.15,0.0,0.66,0.3154231034908218,0.3268796976799442
14,0.15,0.0,0.68,0.316902703787643,0.3268796976799442
14,0.15,0.0,0.7000000000000001,0.3180317087098599,0.3268796976799442
14,0.15,0.0,0.72,0.3196471477823808,0.3268796976799442
14,0.15,0.0,0.74,0.3192652393275906,0.3268796976799442
14,0.15,5.0,0.0,0.4138466624379128,0.3308424438985683
14,0.15,5.0,0.02,0.3923038687237817,0.3308424438985683
14,0.15,5.0,0.04,0.3915457842144633,0.3308424438985683
14,0.15,5.0,0.06,0.3860392976138261,0.3308424438985683
14,0.15,5.0,0.08,0.3728163062516207,0.3308424438985683
14,0.15,5.0,0.1,0.3609385790057553,0.3308424438985683
14,0.15,5.0,0.12,0.3595746443953188,0.3308424438985683
14,0.15,5.0,0.14,0.3515451544782756,0.3308424438985683
14,0.15,5.0,0.16,0.3431743258169822,0.3308424438985683
14,0.15,5.0,0.18,0.3406819513227834,0.3308424438985683
14,0.15,5.0,0.2,0.3521643019808039,0.3308424438985683
14,0.15,5.0,0.22,0.3408618255385614,0.3308424438985683
14,0.15,5.0,0.24,0.3203054489097571,0.3308424438985683
14,0.15,5.0,0.26,0.3196262773029569,0.3308424438985683
14,0.15,5.0,0.28,0.3215012263219792,0.3308424438985683
14,0.15,5.0,0.3,0.3231787311360437,0.3308424438985683
14,0.15,5.0,0.32,0.3175819230251824,0.3308424438985683
14,0.15,5.0,0.34,0.3088985272037303,0.3308424438985683
14,0.15,5.0,0.36,0.3094917321892858,0.3308424438985683
14,0.15,5.0,0.38,0.3073331054223482,0.3308424438985683
14,0.15,5.0,0.4,0.2994946011702847,0.3308424438985683
14,0.15,5.0,0.42,0.3006457413438832,0.3308424438985683
14,0.15,5.0,0.44,0.2939215832897501,0.3308424438985683
14,0.15,5.0,0.46,0.2886617036888039,0.3308424438985683
14,0.15,5.0,0.48,0.283482416684808,0.3308424438985683
14,0.15,5.0,0.5,0.2796007459429308,0.3308424438985683
14,0.15,5.0,0.52,0.2752020099689501,0.3308424438985683
14,0.15,5.0,0.54,0.2731895140592332,0.3308424438985683
14,0.15,5.0,0.56,0.2822182878198838,0.3308424438985683
14,0.15,5.0,0.58,0.2878275501033829,0.3308424438985683
14,0.15,5.0,0.6,0.2902388347702838,0.3308424438985683
14,0.15,5.0,0.62,0.2909680980982079,0.3308424438985683
14,0.15,5.0,0.64,0.2906005969172658,0.3308424438985683
14,0.15,5.0,0.66,0.2915827467885812,0.3308424438985683
14,0.15,5.0,0.68,0.2956680012116584,0.3308424438985683
14,0.15,5.0,0.7000000000000001,0.3015846946925239,0.3308424438985683
14,0.15,5.0,0.72,0.2996602489047628,0.3308424438985683
14,0.15,5.0,0.74,0.3016993798496283,0.3308424438985683
14,0.15,10.0,0.0,0.4197294682106902,0.3382188297866617
14,0.15,10.0,0.02,0.3901446136767021,0.3382188297866617
14,0.15,10.0,0.04,0.3760197660643052,0.3382188297866617
14,0.15,10.0,0.06,0.3797335053545168,0.3382188297866617
14,0.15,10.0,0.08,0.3997590311855602,0.3382188297866617
14,0.15,10.0,0.1,0.3985401558661506,0.3382188297866617
14,0.15,10.0,0.12,0.3905034130923135,0.3382188297866617
14,0.15,10.0,0.14,0.3884032221376559,0.3382188297866617
14,0.15,10.0,0.16,0.3863487587290367,0.3382188297866617
14,0.15,10.0,0.18,0.3800308613577368,0.3382188297866617
14,0.15,10.0,0.2,0.3679381657452268,0.3382188297866617
14,0.15,10.0,0.22,0.358130603520909,0.3382188297866617
14,0.15,10.0,0.24,0.3533466853438399,0.3382188297866617
14,0.15,10.0,0.26,0.346952879614898,0.3382188297866617
14,0.15,10.0,0.28,0.3415574196528786,0.3382188297866617
14,0.15,10.0,0.3,0.3425124623990874,0.3382188297866617
14,0.15,10.0,0.32,0.3494776902777888,0.3382188297866617
14,0.15,10.0,0.34,0.3529164528545462,0.3382188297866617
14,0.15,10.0,0.36,0.3563726027331184,0.3382188297866617
14,0.15,10.0,0.38,0.353419682224182,0.3382188297866617
14,0.15,10.0,0.4,0.3430091510217252,0.3382188297866617
14,0.15,10.0,0.42,0.3411255266508861,0.3382188297866617
14,0.15,10.0,0.44,0.3413632427232769,0.3382188297866617
14,0.15,10.0,0.46,0.3192416455641829,0.3382188297866617
14,0.15,10.0,0.48,0.3093212261809408,0.3382188297866617
14,0.15,10.0,0.5,0.3050984326211762,0.3382188297866617
14,0.15,10.0,0.52,0.3039809297335964,0.3382188297866617
14,0.15,10.0,0.54,0.3023659131381593,0.3382188297866617
14,0.15,10.0,0.56,0.3027233323347497,0.3382188297866617
14,0.15,10.0,0.58,0.3008467693799602,0.3382188297866617
14,0.15,10.0,0.6,0.2976600661562099,0.3382188297866617
14,0.15,10.0,0.62,0.2934250549830155,0.3382188297866617
14,0.15,10.0,0.64,0.2914073526612172,0.3382188297866617
14,0.15,10.0,0.66,0.289761916801893,0.3382188297866617
14,0.15,10.0,0.68,0.2898702169872036,0.3382188297866617
14,0.15,10.0,0.7000000000000001,0.284220687079843,0.3382188297866617
14,0.15,10.0,0.72,0.2871653790380231,0.3382188297866617
14,0.15,10.0,0.74,0.2872496449060478,0.3382188297866617
14,0.15,15.0,0.0,0.4331883151548185,0.3540390227106219
14,0.15,15.0,0.02,0.3930900458091819,0.3540390227106219
14,0.15,15.0,0.04,0.443002407086857,0.3540390227106219
14,0.15,15.0,0.06,0.4468718300267461,0.3540390227106219
14,0.15,15.0,0.08,0.4181505711075614,0.3540390227106219
14,0.15,15.0,0.1,0.4171813533317153,0.3540390227106219
14,0.15,15.0,0.12,0.411944145462372,0.3540390227106219
14,0.15,15.0,0.14,0.3962664821994955,0.3540390227106219
14,0.15,15.0,0.16,0.3796813404221182,0.3540390227106219
14,0.15,15.0,0.18,0.372033222756461,0.3540390227106219
14,0.15,15.0,0.2,0.3587167176313887,0.3540390227106219
14,0.15,15.0,0.22,0.3483742124490743,0.3540390227106219
14,0.15,15.0,0.24,0.3476498319566819,0.3540390227106219
14,0.15,15.0,0.26,0.3412516334132456,0.3540390227106219
14,0.15,15.0,0.28,0.3421149600904758,0.3540390227106219
14,0.15,15.0,0.3,0.3470291380941136,0.3540390227106219
14,0.15,15.0,0.32,0.3513100188218595,0.3540390227106219
14,0.15,15.0,0.34,0.3462418956375057,0.3540390227106219
14,0.15,15.0,0.36,0.3403551452525693,0.3540390227106219
14,0.15,15.0,0.38,0.3359447732792525,0.3540390227106219
14,0.15,15.0,0.4,0.3357168332097912,0.3540390227106219
14,0.15,15.0,0.42,0.3368415499194125,0.3540390227106219
14,0.15,15.0,0.44,0.3381735723806429,0.3540390227106219
14,0.15,15.0,0.46,0.328810150957071,0.3540390227106219
14,0.15,15.0,0.48,0.327600571377504,0.3540390227106219
14,0.15,15.0,0.5,0.3249619812776543,0.3540390227106219
14,0.15,15.0,0.52,0.3251322292394625,0.3540390227106219
14,0.15,15.0,0.54,0.3322127994889146,0.3540390227106219
14,0.15,15.0,0.56,0.3282188150151904,0.3540390227106219
14,0.15,15.0,0.58,0.321431056040866,0.3540390227106219
14,0.15,15.0,0.6,0.3168805537731709,0.3540390227106219
14,0.15,15.0,0.62,0.3147860589908897,0.3540390227106219
14,0.15,15.0,0.64,0.3223711032893256,0.3540390227106219
14,0.15,15.0,0.66,0.315919866943386,0.3540390227106219
14,0.15,15.0,0.68,0.306305977938979,0.3540390227106219
14,0.15,15.0,0.7000000000000001,0.3065485115811878,0.3540390227106219
14,0.15,15.0,0.72,0.3097205655574711,0.3540390227106219
14,0.15,15.0,0.74,0.3117453451537682,0.3540390227106219
14,0.15,20.0,0.0,0.422452716945024,0.35887486418872283
14,0.15,20.0,0.02,0.3854910255539633,0.35887486418872283
14,0.15,20.0,0.04,0.3993293376038254,0.35887486418872283
14,0.15,20.0,0.06,0.3998184236130466,0.35887486418872283
14,0.15,20.0,0.08,0.3961500475997693,0.35887486418872283
14,0.15,20.0,0.1,0.3859807184034545,0.35887486418872283
14,0.15,20.0,0.12,0.3786902993845115,0.35887486418872283
14,0.15,20.0,0.14,0.3679400697109369,0.35887486418872283
14,0.15,20.0,0.16,0.3520198027109643,0.35887486418872283
14,0.15,20.0,0.18,0.3476416561496798,0.35887486418872283
14,0.15,20.0,0.2,0.3654423606540251,0.35887486418872283
14,0.15,20.0,0.22,0.3644567294889452,0.35887486418872283
14,0.15,20.0,0.24,0.3565703221501431,0.35887486418872283
14,0.15,20.0,0.26,0.3367884285996363,0.35887486418872283
14,0.15,20.0,0.28,0.3274024254131024,0.35887486418872283
14,0.15,20.0,0.3,0.3245789474725915,0.35887486418872283
14,0.15,20.0,0.32,0.3229168213835468,0.35887486418872283
14,0.15,20.0,0.34,0.3159064445599092,0.35887486418872283
14,0.15,20.0,0.36,0.3151505392017079,0.35887486418872283
14,0.15,20.0,0.38,0.3200441046292079,0.35887486418872283
14,0.15,20.0,0.4,0.3210409262023173,0.35887486418872283
14,0.15,20.0,0.42,0.3184927070352895,0.35887486418872283
14,0.15,20.0,0.44,0.315885445332855,0.35887486418872283
14,0.15,20.0,0.46,0.3111204571136575,0.35887486418872283
14,0.15,20.0,0.48,0.3073589609542165,0.35887486418872283
14,0.15,20.0,0.5,0.3042897620887892,0.35887486418872283
14,0.15,20.0,0.52,0.2997120876169289,0.35887486418872283
14,0.15,20.0,0.54,0.3032870759800017,0.35887486418872283
14,0.15,20.0,0.56,0.3070039848748481,0.35887486418872283
14,0.15,20.0,0.58,0.2973783204140016,0.35887486418872283
14,0.15,20.0,0.6,0.2924242544183303,0.35887486418872283
14,0.15,20.0,0.62,0.2993752943350586,0.35887486418872283
14,0.15,20.0,0.64,0.3003367753529264,0.35887486418872283
14,0.15,20.0,0.66,0.2938025814853423,0.35887486418872283
14,0.15,20.0,0.68,0.2982886636898414,0.35887486418872283
14,0.15,20.0,0.7000000000000001,0.298121279266295,0.35887486418872283
14,0.15,20.0,0.72,0.3028628017212908,0.35887486418872283
14,0.15,20.0,0.74,0.2927725817295004,0.35887486418872283
14,0.15,25.0,0.0,0.4153208332012945,0.36814527780457973
14,0.15,25.0,0.02,0.3855366068128196,0.36814527780457973
14,0.15,25.0,0.04,0.3869764171115533,0.36814527780457973
14,0.15,25.0,0.06,0.4074300108063955,0.36814527780457973
14,0.15,25.0,0.08,0.4158136968645297,0.36814527780457973
14,0.15,25.0,0.1,0.3979915018055764,0.36814527780457973
14,0.15,25.0,0.12,0.3853599867112078,0.36814527780457973
14,0.15,25.0,0.14,0.3732536132839983,0.36814527780457973
14,0.15,25.0,0.16,0.3675649945937693,0.36814527780457973
14,0.15,25.0,0.18,0.3564555444748403,0.36814527780457973
14,0.15,25.0,0.2,0.3477526937132415,0.36814527780457973
14,0.15,25.0,0.22,0.3378493714009604,0.36814527780457973
14,0.15,25.0,0.24,0.3633791325133229,0.36814527780457973
14,0.15,25.0,0.26,0.364958315486776,0.36814527780457973
14,0.15,25.0,0.28,0.3649719969242104,0.36814527780457973
