p,D,seed,DX,D_diff,time,abs_theta
0.0,0.0,12,0.05357142857142857,30.0,0.02,0.6377871632575989
0.0,0.0,12,0.05357142857142857,30.0,0.03,0.5018876791000366
0.0,0.0,12,0.05357142857142857,30.0,0.04,0.48871761560440063
0.0,0.0,12,0.05357142857142857,30.0,0.05,0.311748206615448
0.0,0.0,12,0.05357142857142857,30.0,0.06,0.09714207798242569
0.0,0.0,12,0.05357142857142857,30.0,0.07,0.1438644677400589
0.0,0.0,12,0.05357142857142857,30.0,0.08,0.34956198930740356
0.0,0.0,12,0.05357142857142857,30.0,0.09,0.46391764283180237
0.0,0.0,12,0.05357142857142857,30.0,0.1,0.5478180646896362
0.0,0.0,12,0.05357142857142857,30.0,0.11,0.4075213670730591
0.0,0.0,12,0.05357142857142857,30.0,0.12,0.3295556306838989
0.0,0.0,12,0.05357142857142857,30.0,0.13,0.1929415464401245
0.0,0.0,12,0.05357142857142857,30.0,0.14,0.26929429173469543
0.0,0.0,12,0.05357142857142857,30.0,0.15,0.6978766322135925
0.0,0.0,12,0.05357142857142857,30.0,0.16,0.7175197005271912
0.0,0.0,12,0.05357142857142857,30.0,0.17,0.7119337916374207
0.0,0.0,12,0.05357142857142857,30.0,0.18,0.6844944953918457
0.0,0.0,12,0.05357142857142857,30.0,0.19,0.6940757036209106
0.0,0.0,12,0.05357142857142857,30.0,0.2,0.696106493473053
0.0,0.0,12,0.05357142857142857,30.0,0.21,0.37467604875564575
0.0,0.0,12,0.05357142857142857,30.0,0.22,0.1311989426612854
0.0,0.0,12,0.05357142857142857,30.0,0.23,0.12714692950248718
0.0,0.0,12,0.05357142857142857,30.0,0.24,0.021388011053204536
0.0,0.0,12,0.05357142857142857,30.0,0.25,0.08910135924816132
0.0,0.0,12,0.05357142857142857,30.0,0.26,0.12338221073150635
0.0,0.0,12,0.05357142857142857,30.0,0.27,0.030967971310019493
0.0,0.0,12,0.05357142857142857,30.0,0.28,0.010159503668546677
0.0,0.0,12,0.05357142857142857,30.0,0.29,0.0007487013353966177
0.0,0.0,12,0.05357142857142857,30.0,0.3,0.13911931216716766
0.0,0.0,12,0.05357142857142857,30.0,0.31,0.14085279405117035
0.0,0.0,12,0.05357142857142857,30.0,0.32,0.321788489818573
0.0,0.0,12,0.05357142857142857,30.0,0.33,0.6750924587249756
0.0,0.0,12,0.05357142857142857,30.0,0.34,0.43253517150878906
0.0,0.0,12,0.05357142857142857,30.0,0.35000000000000003,0.5986108183860779
0.0,0.0,12,0.05357142857142857,30.0,0.36,0.6507324576377869
