seed,DX,D_diff,time,error
10,0.15,15.0,0.66,0.3554465080936188
10,0.15,15.0,0.68,0.35421905359071454
10,0.15,15.0,0.7000000000000001,0.35654455077462927
10,0.15,15.0,0.72,0.3760245985555133
10,0.15,15.0,0.74,0.37473047205885474
10,0.15,20.0,0.0,0.40367906060241215
10,0.15,20.0,0.02,0.3773949749730361
10,0.15,20.0,0.04,0.36768362931867277
10,0.15,20.0,0.06,0.3572945275589691
10,0.15,20.0,0.08,0.35263233317382653
10,0.15,20.0,0.1,0.34071695171517247
10,0.15,20.0,0.12,0.35127734277174494
10,0.15,20.0,0.14,0.35693768348240756
10,0.15,20.0,0.16,0.3467505216140033
10,0.15,20.0,0.18,0.3417089013837926
10,0.15,20.0,0.2,0.3428356369673738
10,0.15,20.0,0.22,0.3385921144684193
10,0.15,20.0,0.24,0.3397146866162383
10,0.15,20.0,0.26,0.3538016947913118
10,0.15,20.0,0.28,0.3524301435010094
10,0.15,20.0,0.3,0.3418362540878453
10,0.15,20.0,0.32,0.3329871193000894
10,0.15,20.0,0.34,0.326070570156784
10,0.15,20.0,0.36,0.32610186189738466
10,0.15,20.0,0.38,0.33229622155484667
10,0.15,20.0,0.4,0.3382366058109978
10,0.15,20.0,0.42,0.33392551658187813
10,0.15,20.0,0.44,0.3251167767452924
10,0.15,20.0,0.46,0.3218817552438568
10,0.15,20.0,0.48,0.32009351629395316
10,0.15,20.0,0.5,0.32874816128467865
10,0.15,20.0,0.52,0.33965691974999174
10,0.15,20.0,0.54,0.3360060191269362
10,0.15,20.0,0.56,0.33392795415748666
10,0.15,20.0,0.58,0.3235591977286786
10,0.15,20.0,0.6,0.3202772890106174
10,0.15,20.0,0.62,0.3197637707981019
10,0.15,20.0,0.64,0.3172167167412306
10,0.15,20.0,0.66,0.31519733579478526
10,0.15,20.0,0.68,0.3158021746788909
10,0.15,20.0,0.7000000000000001,0.3109294006865582
10,0.15,20.0,0.72,0.3107481182456979
10,0.15,20.0,0.74,0.3127747601223961
10,0.15,25.0,0.0,0.3904198140109476
10,0.15,25.0,0.02,0.3906976371982383
10,0.15,25.0,0.04,0.4022903285588001
10,0.15,25.0,0.06,0.3964774434749815
10,0.15,25.0,0.08,0.3888248015016242
10,0.15,25.0,0.1,0.38676756251365896
10,0.15,25.0,0.12,0.3741927014774592
10,0.15,25.0,0.14,0.3614347793851139
10,0.15,25.0,0.16,0.3541499901106743
10,0.15,25.0,0.18,0.35427309644949206
10,0.15,25.0,0.2,0.3403878287953635
10,0.15,25.0,0.22,0.3315357393225897
10,0.15,25.0,0.24,0.325642688346518
10,0.15,25.0,0.26,0.3250380133327582
10,0.15,25.0,0.28,0.3185145074049167
10,0.15,25.0,0.3,0.31438301130708723
10,0.15,25.0,0.32,0.31796421075106757
10,0.15,25.0,0.34,0.31333567065621437
10,0.15,25.0,0.36,0.31890956359899564
10,0.15,25.0,0.38,0.32544865051052413
10,0.15,25.0,0.4,0.32431696136807353
10,0.15,25.0,0.42,0.34188573282882123
10,0.15,25.0,0.44,0.3525872203535283
10,0.15,25.0,0.46,0.36720884803185855
10,0.15,25.0,0.48,0.36789407681752334
10,0.15,25.0,0.5,0.358268887644412
10,0.15,25.0,0.52,0.3513417829602622
10,0.15,25.0,0.54,0.34013147825148976
10,0.15,25.0,0.56,0.33474043285066235
10,0.15,25.0,0.58,0.32772813193382366
10,0.15,25.0,0.6,0.32346146059061603
10,0.15,25.0,0.62,0.3247814816976988
10,0.15,25.0,0.64,0.31883196115595575
10,0.15,25.0,0.66,0.3151590685982887
10,0.15,25.0,0.68,0.3185706681209691
10,0.15,25.0,0.7000000000000001,0.3102407376164755
10,0.15,25.0,0.72,0.30439536416383534
10,0.15,25.0,0.74,0.3209709701331701
10,0.15,30.0,0.0,0.45083544461671204
10,0.15,30.0,0.02,0.44993366461783796
10,0.15,30.0,0.04,0.40929927631737256
10,0.15,30.0,0.06,0.38515868197624953
10,0.15,30.0,0.08,0.410115015919412
10,0.15,30.0,0.1,0.4045975756883684
10,0.15,30.0,0.12,0.4068890544824188
10,0.15,30.0,0.14,0.43103636391945066
10,0.15,30.0,0.16,0.4237897744659802
10,0.15,30.0,0.18,0.42152450383811696
10,0.15,30.0,0.2,0.41600587024586466
10,0.15,30.0,0.22,0.4053973141028579
10,0.15,30.0,0.24,0.38714822367170537
10,0.15,30.0,0.26,0.3792898408736663
10,0.15,30.0,0.28,0.37851864435628524
10,0.15,30.0,0.3,0.3718354481904389
10,0.15,30.0,0.32,0.38612305467176283
10,0.15,30.0,0.34,0.3803903957334694
10,0.15,30.0,0.36,0.3688339143890134
10,0.15,30.0,0.38,0.38188903429962023
10,0.15,30.0,0.4,0.3855184015623951
10,0.15,30.0,0.42,0.37964181958687304
10,0.15,30.0,0.44,0.3878376974534943
10,0.15,30.0,0.46,0.39965075091429564
10,0.15,30.0,0.48,0.41281767861737334
10,0.15,30.0,0.5,0.41442878072284045
10,0.15,30.0,0.52,0.40414132779986334
10,0.15,30.0,0.54,0.39975416000285763
10,0.15,30.0,0.56,0.3980392496062262
10,0.15,30.0,0.58,0.38924608726723015
10,0.15,30.0,0.6,0.3847187489703402
10,0.15,30.0,0.62,0.3809350080741462
10,0.15,30.0,0.64,0.3786201590838737
10,0.15,30.0,0.66,0.3732009490156085
10,0.15,30.0,0.68,0.36540144386037754
10,0.15,30.0,0.7000000000000001,0.36395941823071803
10,0.15,30.0,0.72,0.3631159636039439
10,0.15,30.0,0.74,0.3622197203476288
10,0.15,40.0,0.0,0.400636787677956
10,0.15,40.0,0.02,0.3898293455515298
10,0.15,40.0,0.04,0.38735965445524834
10,0.15,40.0,0.06,0.39714539804628474
10,0.15,40.0,0.08,0.4080687863914616
10,0.15,40.0,0.1,0.3787806650999984
10,0.15,40.0,0.12,0.36113929512363474
10,0.15,40.0,0.14,0.3599707249778157
10,0.15,40.0,0.16,0.354082062260851
10,0.15,40.0,0.18,0.3680955291390612
10,0.15,40.0,0.2,0.39984717020350474
10,0.15,40.0,0.22,0.40262127552837873
10,0.15,40.0,0.24,0.4066490750003073
10,0.15,40.0,0.26,0.40170480995961994
10,0.15,40.0,0.28,0.39302076771515126
10,0.15,40.0,0.3,0.383259237153832
10,0.15,40.0,0.32,0.3788432599183262
10,0.15,40.0,0.34,0.37419514791073233
10,0.15,40.0,0.36,0.3760472967430201
10,0.15,40.0,0.38,0.36851176704370003
10,0.15,40.0,0.4,0.3699333402495401
10,0.15,40.0,0.42,0.3682712787223001
10,0.15,40.0,0.44,0.36349074509553986
10,0.15,40.0,0.46,0.35830395780291996
10,0.15,40.0,0.48,0.3526303709293057
10,0.15,40.0,0.5,0.35125264433318165
10,0.15,40.0,0.52,0.3685579598228167
10,0.15,40.0,0.54,0.3705813963784788
10,0.15,40.0,0.56,0.36211219457413707
10,0.15,40.0,0.58,0.3666062720080231
10,0.15,40.0,0.6,0.3710121249286162
10,0.15,40.0,0.62,0.36987264791316166
10,0.15,40.0,0.64,0.3695495324322824
10,0.15,40.0,0.66,0.37082604960610344
10,0.15,40.0,0.68,0.37224824665223816
10,0.15,40.0,0.7000000000000001,0.39455159743249785
10,0.15,40.0,0.72,0.414930896572554
10,0.15,40.0,0.74,0.4066619656600169
10,0.15,50.0,0.0,0.3995629756470422
10,0.15,50.0,0.02,0.39773270895487384
10,0.15,50.0,0.04,0.38806162037786707
10,0.15,50.0,0.06,0.4001135497010959
10,0.15,50.0,0.08,0.3981144317819972
10,0.15,50.0,0.1,0.38426181885120875
10,0.15,50.0,0.12,0.369048876441291
10,0.15,50.0,0.14,0.36173518366289126
10,0.15,50.0,0.16,0.36144613306849843
10,0.15,50.0,0.18,0.35637495600667396
10,0.15,50.0,0.2,0.3517760088525065
10,0.15,50.0,0.22,0.3557291629317999
10,0.15,50.0,0.24,0.36853543485747353
10,0.15,50.0,0.26,0.3710383449417344
10,0.15,50.0,0.28,0.3648696775069675
10,0.15,50.0,0.3,0.3533506082654029
10,0.15,50.0,0.32,0.3445968736608822
10,0.15,50.0,0.34,0.3404661893398834
10,0.15,50.0,0.36,0.34199562877736495
10,0.15,50.0,0.38,0.3445184186016816
10,0.15,50.0,0.4,0.3445148623565537
10,0.15,50.0,0.42,0.34613066719813446
10,0.15,50.0,0.44,0.35132582190704253
10,0.15,50.0,0.46,0.35474701223547883
10,0.15,50.0,0.48,0.3416171677491127
10,0.15,50.0,0.5,0.3486389486075431
10,0.15,50.0,0.52,0.34930696089556934
10,0.15,50.0,0.54,0.34719825403109594
10,0.15,50.0,0.56,0.33855808562391665
10,0.15,50.0,0.58,0.348764159681462
10,0.15,50.0,0.6,0.347912402499667
10,0.15,50.0,0.62,0.3364209164278683
10,0.15,50.0,0.64,0.34425659184029656
10,0.15,50.0,0.66,0.3528856826861013
10,0.15,50.0,0.68,0.3541351360504809
10,0.15,50.0,0.7000000000000001,0.3493235805407097
10,0.15,50.0,0.72,0.34662887680097193
10,0.15,50.0,0.74,0.34617120208175384
10,0.15,100.0,0.0,0.4295575989603334
10,0.15,100.0,0.02,0.397786612551307
10,0.15,100.0,0.04,0.3660109649942064
10,0.15,100.0,0.06,0.3592043741090243
10,0.15,100.0,0.08,0.3664238483977439
10,0.15,100.0,0.1,0.36565412214373605
10,0.15,100.0,0.12,0.36083750566718137
10,0.15,100.0,0.14,0.35701136538113315
10,0.15,100.0,0.16,0.36048683367733486
10,0.15,100.0,0.18,0.38002424136017027
10,0.15,100.0,0.2,0.39254608059868373
10,0.15,100.0,0.22,0.4089331195176663
10,0.15,100.0,0.24,0.41571175712275216
10,0.15,100.0,0.26,0.42166028719257675
10,0.15,100.0,0.28,0.41277324162337437
10,0.15,100.0,0.3,0.3964575098627267
10,0.15,100.0,0.32,0.3905134418916383
10,0.15,100.0,0.34,0.38900709202867617
10,0.15,100.0,0.36,0.3865510623719257
10,0.15,100.0,0.38,0.38426050233959846
10,0.15,100.0,0.4,0.38339431167309646
10,0.15,100.0,0.42,0.38330114848318936
10,0.15,100.0,0.44,0.3832464861619187
10,0.15,100.0,0.46,0.38324496535120117
10,0.15,100.0,0.48,0.3832018393358114
10,0.15,100.0,0.5,0.3832368238539574
10,0.15,100.0,0.52,0.3832206749871504
10,0.15,100.0,0.54,0.38297738495295613
10,0.15,100.0,0.56,0.38289470740524073
10,0.15,100.0,0.58,0.3829692063709138
10,0.15,100.0,0.6,0.38295349121846967
10,0.15,100.0,0.62,0.38278700664909543
10,0.15,100.0,0.64,0.3829527482406444
10,0.15,100.0,0.66,0.38311750237444325
10,0.15,100.0,0.68,0.3833233067172033
10,0.15,100.0,0.7000000000000001,0.38332812478674594
10,0.15,100.0,0.72,0.38340258436609614
10,0.15,100.0,0.74,0.3834801332991663
11,0.15,0.0,0.0,0.4122736249090302
11,0.15,0.0,0.02,0.3598500715110825
11,0.15,0.0,0.04,0.35565040000419684
11,0.15,0.0,0.06,0.3479957619939121
11,0.15,0.0,0.08,0.33581703841566884
11,0.15,0.0,0.1,0.32326640991872135
11,0.15,0.0,0.12,0.31538384871958297
11,0.15,0.0,0.14,0.31161222536058364
11,0.15,0.0,0.16,0.30769577618764193
11,0.15,0.0,0.18,0.30884938852021654
11,0.15,0.0,0.2,0.3156639961932802
11,0.15,0.0,0.22,0.3169793233717991
11,0.15,0.0,0.24,0.3256635333018896
11,0.15,0.0,0.26,0.32874093838703655
11,0.15,0.0,0.28,0.32227366300633076
11,0.15,0.0,0.3,0.3208724401285788
11,0.15,0.0,0.32,0.31453476857489987
11,0.15,0.0,0.34,0.3097559040591091
11,0.15,0.0,0.36,0.3028083292475344
11,0.15,0.0,0.38,0.29600399278129885
11,0.15,0.0,0.4,0.30169424831007063
11,0.15,0.0,0.42,0.2973007176436054
11,0.15,0.0,0.44,0.3000494655220605
11,0.15,0.0,0.46,0.3035268941178057
11,0.15,0.0,0.48,0.3086980964524299
11,0.15,0.0,0.5,0.3079508507300944
11,0.15,0.0,0.52,0.30291384610853495
11,0.15,0.0,0.54,0.314877202371062
11,0.15,0.0,0.56,0.31714730909265726
11,0.15,0.0,0.58,0.31614490405923035
11,0.15,0.0,0.6,0.3128394553678134
11,0.15,0.0,0.62,0.3121069633822696
11,0.15,0.0,0.64,0.3093583745457023
11,0.15,0.0,0.66,0.30817689263482306
11,0.15,0.0,0.68,0.30702035467890293
11,0.15,0.0,0.7000000000000001,0.30969860062720506
11,0.15,0.0,0.72,0.3106517587962319
11,0.15,0.0,0.74,0.31414733859930793
11,0.15,5.0,0.0,0.4106910055122683
11,0.15,5.0,0.02,0.395810744278534
11,0.15,5.0,0.04,0.3779846068217037
11,0.15,5.0,0.06,0.37663663095287253
11,0.15,5.0,0.08,0.37046033589258726
11,0.15,5.0,0.1,0.36458928814400954
11,0.15,5.0,0.12,0.35431496652524236
11,0.15,5.0,0.14,0.34793440667549264
11,0.15,5.0,0.16,0.33361202157485736
11,0.15,5.0,0.18,0.3231302248251603
11,0.15,5.0,0.2,0.31921064336919985
11,0.15,5.0,0.22,0.3219183825234427
11,0.15,5.0,0.24,0.3162554387542766
11,0.15,5.0,0.26,0.31865739166027074
11,0.15,5.0,0.28,0.31959948516407144
11,0.15,5.0,0.3,0.3304361552121216
11,0.15,5.0,0.32,0.32651464269575536
11,0.15,5.0,0.34,0.32581363077206477
11,0.15,5.0,0.36,0.32168527016002546
11,0.15,5.0,0.38,0.31695171592634247
11,0.15,5.0,0.4,0.3149601236273898
11,0.15,5.0,0.42,0.3068431045349697
11,0.15,5.0,0.44,0.3034288111032061
11,0.15,5.0,0.46,0.3059729436663883
11,0.15,5.0,0.48,0.30523528191857696
11,0.15,5.0,0.5,0.3104461990460944
11,0.15,5.0,0.52,0.3035076541617279
11,0.15,5.0,0.54,0.30875110426922037
11,0.15,5.0,0.56,0.3066617210767015
11,0.15,5.0,0.58,0.30477945448426846
11,0.15,5.0,0.6,0.30501018922882395
11,0.15,5.0,0.62,0.29713944442125806
11,0.15,5.0,0.64,0.2960234567701701
11,0.15,5.0,0.66,0.2940353746612731
11,0.15,5.0,0.68,0.29190493517815425
11,0.15,5.0,0.7000000000000001,0.28957390442530373
11,0.15,5.0,0.72,0.28662135754241475
11,0.15,5.0,0.74,0.29223018620253743
11,0.15,10.0,0.0,0.38509470094431514
11,0.15,10.0,0.02,0.3518429135560155
11,0.15,10.0,0.04,0.36306497532466947
11,0.15,10.0,0.06,0.36199169932888703
11,0.15,10.0,0.08,0.3597197274419873
11,0.15,10.0,0.1,0.36324688833645186
11,0.15,10.0,0.12,0.3658130715517836
11,0.15,10.0,0.14,0.35577854464904396
11,0.15,10.0,0.16,0.3502473495671359
11,0.15,10.0,0.18,0.34033468492827623
11,0.15,10.0,0.2,0.3318165996739191
11,0.15,10.0,0.22,0.30889958276380114
11,0.15,10.0,0.24,0.31028782920523185
11,0.15,10.0,0.26,0.3083478601708735
11,0.15,10.0,0.28,0.29827350514251505
11,0.15,10.0,0.3,0.29211209398850146
11,0.15,10.0,0.32,0.293349194197396
11,0.15,10.0,0.34,0.28943461261602205
11,0.15,10.0,0.36,0.30156486244472314
11,0.15,10.0,0.38,0.31173744939939074
11,0.15,10.0,0.4,0.31374711996091376
11,0.15,10.0,0.42,0.31044728630340496
11,0.15,10.0,0.44,0.3035331469872974
11,0.15,10.0,0.46,0.30114315543320147
11,0.15,10.0,0.48,0.30188048496740677
11,0.15,10.0,0.5,0.295335037136697
11,0.15,10.0,0.52,0.2969204435340527
11,0.15,10.0,0.54,0.30361908262288534
11,0.15,10.0,0.56,0.30234639042427924
11,0.15,10.0,0.58,0.299339331395247
11,0.15,10.0,0.6,0.2969306880754017
11,0.15,10.0,0.62,0.29827875805923254
11,0.15,10.0,0.64,0.30494762943278547
11,0.15,10.0,0.66,0.31452344176958547
11,0.15,10.0,0.68,0.3051852850681541
11,0.15,10.0,0.7000000000000001,0.29788853833071754
11,0.15,10.0,0.72,0.2977297810186301
11,0.15,10.0,0.74,0.29837914805369814
11,0.15,15.0,0.0,0.3821924947519072
11,0.15,15.0,0.02,0.3831395592796819
11,0.15,15.0,0.04,0.41464898368825226
11,0.15,15.0,0.06,0.41722593638721556
11,0.15,15.0,0.08,0.39722253182819905
11,0.15,15.0,0.1,0.38878197588646285
11,0.15,15.0,0.12,0.37907685308959543
11,0.15,15.0,0.14,0.37015962678622794
11,0.15,15.0,0.16,0.3715454890114888
11,0.15,15.0,0.18,0.3753440340903967
11,0.15,15.0,0.2,0.3658236477844732
11,0.15,15.0,0.22,0.35075793345350964
11,0.15,15.0,0.24,0.3375402138270388
11,0.15,15.0,0.26,0.33431629581612543
11,0.15,15.0,0.28,0.3395964116725013
11,0.15,15.0,0.3,0.33100187179539364
11,0.15,15.0,0.32,0.32564804285011645
11,0.15,15.0,0.34,0.32037559012629935
11,0.15,15.0,0.36,0.3183072152559126
11,0.15,15.0,0.38,0.31375856283852205
11,0.15,15.0,0.4,0.3093332009225259
11,0.15,15.0,0.42,0.3087450360837857
11,0.15,15.0,0.44,0.31126365485012863
11,0.15,15.0,0.46,0.3124747293637601
11,0.15,15.0,0.48,0.30405757499087277
11,0.15,15.0,0.5,0.3009691713234649
11,0.15,15.0,0.52,0.29257869787062873
11,0.15,15.0,0.54,0.2962004145490682
11,0.15,15.0,0.56,0.3006915201523022
11,0.15,15.0,0.58,0.29911410444030084
11,0.15,15.0,0.6,0.29782588695723705
11,0.15,15.0,0.62,0.2987920913291175
11,0.15,15.0,0.64,0.3091331617264081
11,0.15,15.0,0.66,0.31516480334006614
11,0.15,15.0,0.68,0.31042824923529033
11,0.15,15.0,0.7000000000000001,0.3109140123432757
11,0.15,15.0,0.72,0.3106676425489249
11,0.15,15.0,0.74,0.30607643535666984
11,0.15,20.0,0.0,0.43131343736222766
11,0.15,20.0,0.02,0.3949420686480798
11,0.15,20.0,0.04,0.3900696075852775
11,0.15,20.0,0.06,0.3803372735310243
11,0.15,20.0,0.08,0.38923022890254555
11,0.15,20.0,0.1,0.3950029120348834
11,0.15,20.0,0.12,0.38675943027379817
11,0.15,20.0,0.14,0.3870817112189329
11,0.15,20.0,0.16,0.38519637098210896
11,0.15,20.0,0.18,0.37894785728444735
11,0.15,20.0,0.2,0.3899160573215005
11,0.15,20.0,0.22,0.39034742688563223
11,0.15,20.0,0.24,0.3909376052312704
11,0.15,20.0,0.26,0.3932402290219949
11,0.15,20.0,0.28,0.3952034744303603
11,0.15,20.0,0.3,0.3935919052480378
11,0.15,20.0,0.32,0.38454866876303484
11,0.15,20.0,0.34,0.37813681774996205
11,0.15,20.0,0.36,0.3786636523706021
11,0.15,20.0,0.38,0.3876657554919223
11,0.15,20.0,0.4,0.39637629789260936
11,0.15,20.0,0.42,0.40732425064320243
11,0.15,20.0,0.44,0.4219101290114719
11,0.15,20.0,0.46,0.4281117377191889
11,0.15,20.0,0.48,0.432231343002657
11,0.15,20.0,0.5,0.43215058093751035
11,0.15,20.0,0.52,0.43621388645999953
11,0.15,20.0,0.54,0.43525165319839276
11,0.15,20.0,0.56,0.426163883909234
11,0.15,20.0,0.58,0.41620880260344745
11,0.15,20.0,0.6,0.41552662848098204
11,0.15,20.0,0.62,0.4133057690532349
11,0.15,20.0,0.64,0.41135985217284704
11,0.15,20.0,0.66,0.40607786855659567
11,0.15,20.0,0.68,0.40641806701997824
11,0.15,20.0,0.7000000000000001,0.3969425154578406
11,0.15,20.0,0.72,0.39603451561593556
11,0.15,20.0,0.74,0.4066274731573023
11,0.15,25.0,0.0,0.38829857439157406
11,0.15,25.0,0.02,0.4093125209330552
11,0.15,25.0,0.04,0.40519557517642496
11,0.15,25.0,0.06,0.4016541631093904
11,0.15,25.0,0.08,0.3910283455337614
11,0.15,25.0,0.1,0.38556572057939614
11,0.15,25.0,0.12,0.388164832578089
11,0.15,25.0,0.14,0.3972698029610271
11,0.15,25.0,0.16,0.39176654626621094
11,0.15,25.0,0.18,0.3824237557244147
11,0.15,25.0,0.2,0.3862769038046372
11,0.15,25.0,0.22,0.3878282465923045
11,0.15,25.0,0.24,0.3869013947633701
11,0.15,25.0,0.26,0.38682794354182376
11,0.15,25.0,0.28,0.3755096266670161
11,0.15,25.0,0.3,0.3776605825320398
11,0.15,25.0,0.32,0.36534243836919233
11,0.15,25.0,0.34,0.35401242163847346
11,0.15,25.0,0.36,0.36660195669688644
11,0.15,25.0,0.38,0.36781428719822057
11,0.15,25.0,0.4,0.367028297006686
11,0.15,25.0,0.42,0.36388738796216463
11,0.15,25.0,0.44,0.3662861669902247
11,0.15,25.0,0.46,0.37325680928741295
11,0.15,25.0,0.48,0.3781168159417234
11,0.15,25.0,0.5,0.36889326315276866
11,0.15,25.0,0.52,0.3606481914793724
11,0.15,25.0,0.54,0.3512433115153418
11,0.15,25.0,0.56,0.3371907796933315
11,0.15,25.0,0.58,0.351882517687529
11,0.15,25.0,0.6,0.3600022361351943
11,0.15,25.0,0.62,0.3481509122969277
11,0.15,25.0,0.64,0.34324528683136646
11,0.15,25.0,0.66,0.35396723676427616
11,0.15,25.0,0.68,0.35289124261523674
